"","lon","lat","ele","time"
"2656",-61.6103064548,15.3868964408,"9.75","2017-04-20T20:17:05Z"
"2657",-61.6103086341,15.3868136276,"9.75","2017-04-20T20:17:15Z"
"2658",-61.6104438342,15.3867177386,"10.23","2017-04-20T20:17:25Z"
"2659",-61.6106508672,15.3867628332,"9.75","2017-04-20T20:17:35Z"
"2660",-61.6107415594,15.3869606461,"9.75","2017-04-20T20:17:45Z"
"2661",-61.6107333452,15.3871584591,"9.75","2017-04-20T20:17:55Z"
"2662",-61.610706104,15.3873089142,"9.27","2017-04-20T20:18:05Z"
"2663",-61.6106503643,15.3874407616,"9.75","2017-04-20T20:18:15Z"
"2664",-61.6106131487,15.3875418473,"9.27","2017-04-20T20:18:25Z"
"2665",-61.6105534695,15.3876477946,"9.27","2017-04-20T20:18:35Z"
"2666",-61.6104658786,15.3877425939,"9.27","2017-04-20T20:18:45Z"
"2667",-61.6104177665,15.3878500499,"9.27","2017-04-20T20:18:55Z"
"2668",-61.6103555728,15.3879400715,"9.75","2017-04-20T20:19:05Z"
"2669",-61.6102663055,15.3879939672,"9.27","2017-04-20T20:19:15Z"
"2670",-61.6101691592,15.3880501259,"9.27","2017-04-20T20:19:25Z"
"2671",-61.6101135872,15.3880616091,"9.27","2017-04-20T20:19:35Z"
"2672",-61.6100774612,15.3880188614,"9.27","2017-04-20T20:19:45Z"
"2673",-61.61007897,15.3880077135,"9.27","2017-04-20T20:19:55Z"
"2674",-61.610091459,15.3879984096,"9.75","2017-04-20T20:20:05Z"
"2675",-61.610075701,15.3879485372,"9.27","2017-04-20T20:20:15Z"
"2676",-61.61002893,15.3878901992,"9.27","2017-04-20T20:20:25Z"
"2677",-61.6099906247,15.3878150135,"9.75","2017-04-20T20:20:35Z"
"2678",-61.6099448595,15.3877470363,"9.75","2017-04-20T20:20:45Z"
"2679",-61.6099042911,15.3876942303,"9.75","2017-04-20T20:20:55Z"
"2680",-61.6098991781,15.3876348864,"9.27","2017-04-20T20:21:05Z"
"2681",-61.6099466197,15.3875654005,"9.27","2017-04-20T20:21:15Z"
"2682",-61.6100769583,15.3875601199,"9.27","2017-04-20T20:21:25Z"
"2683",-61.6102041956,15.3875716031,"8.79","2017-04-20T20:21:35Z"
"2684",-61.6102770343,15.3875867743,"8.79","2017-04-20T20:21:45Z"
"2685",-61.6103274934,15.3876042925,"8.31","2017-04-20T20:21:55Z"
"2686",-61.6103690676,15.3876279294,"8.79","2017-04-20T20:22:05Z"
"2687",-61.6104525514,15.3876731079,"8.79","2017-04-20T20:22:15Z"
"2688",-61.6105750948,15.3877363075,"8.79","2017-04-20T20:22:25Z"
"2689",-61.6107114684,15.3878015187,"8.79","2017-04-20T20:22:35Z"
"2690",-61.6108405497,15.3878618684,"8.79","2017-04-20T20:22:45Z"
"2691",-61.6109418869,15.3879090585,"8.31","2017-04-20T20:22:55Z"
"2692",-61.6110325791,15.3879063763,"8.79","2017-04-20T20:23:05Z"
"2693",-61.6110911686,15.3878941387,"8.79","2017-04-20T20:23:15Z"
"2694",-61.6111331619,15.3878954798,"8.79","2017-04-20T20:23:25Z"
"2695",-61.6111814417,15.387875447,"8.79","2017-04-20T20:23:35Z"
"2696",-61.6112307273,15.3878014348,"8.79","2017-04-20T20:23:45Z"
"2697",-61.6112502571,15.3877379838,"8.79","2017-04-20T20:23:55Z"
"2698",-61.6112702899,15.3877084795,"8.79","2017-04-20T20:24:05Z"
"2699",-61.6112937592,15.3876939788,"8.79","2017-04-20T20:24:15Z"
"2700",-61.6113146301,15.3876845073,"8.79","2017-04-20T20:24:25Z"
"2701",-61.6113380995,15.3876866866,"8.79","2017-04-20T20:24:35Z"
"2702",-61.611371208,15.3876989242,"8.79","2017-04-20T20:24:45Z"
"2703",-61.6114174761,15.3876893688,"8.79","2017-04-20T20:24:55Z"
"2704",-61.6114836093,15.3875472117,"8.79","2017-04-20T20:25:05Z"
"2705",-61.6116337292,15.3873466328,"9.27","2017-04-20T20:25:15Z"
"2706",-61.6119171213,15.3871530108,"8.79","2017-04-20T20:25:25Z"
"2707",-61.6121882759,15.3869842831,"8.79","2017-04-20T20:25:35Z"
"2708",-61.6123664752,15.3868716303,"9.27","2017-04-20T20:25:45Z"
"2709",-61.6124737635,15.386826368,"9.27","2017-04-20T20:25:55Z"
"2710",-61.6125398967,15.3868182376,"9.27","2017-04-20T20:26:05Z"
"2711",-61.6125783697,15.3868081793,"9.27","2017-04-20T20:26:15Z"
"2712",-61.6126034316,15.3868036531,"9.27","2017-04-20T20:26:25Z"
"2713",-61.6126335226,15.3868108615,"9.27","2017-04-20T20:26:35Z"
"2714",-61.6126749292,15.3868292179,"9.27","2017-04-20T20:26:45Z"
"2715",-61.6127163358,15.3868513461,"9.27","2017-04-20T20:26:55Z"
"2716",-61.612754222,15.3868730552,"9.75","2017-04-20T20:27:05Z"
"2717",-61.6127901804,15.386887053,"9.75","2017-04-20T20:27:15Z"
"2718",-61.6128296591,15.3869062476,"9.75","2017-04-20T20:27:25Z"
"2719",-61.6128590796,15.3869335726,"9.75","2017-04-20T20:27:35Z"
"2720",-61.6129109636,15.3869388532,"9.75","2017-04-20T20:27:45Z"
"2721",-61.6129456647,15.3869531862,"9.75","2017-04-20T20:27:55Z"
"2722",-61.6129880771,15.3869659267,"9.75","2017-04-20T20:28:05Z"
"2723",-61.6130205989,15.3869796731,"9.75","2017-04-20T20:28:15Z"
"2724",-61.6130500194,15.3869902343,"9.75","2017-04-20T20:28:25Z"
"2725",-61.613082625,15.3870046511,"9.75","2017-04-20T20:28:35Z"
"2726",-61.6131180804,15.3870135359,"9.75","2017-04-20T20:28:45Z"
"2727",-61.613168288,15.3870334849,"9.75","2017-04-20T20:28:55Z"
"2728",-61.613206258,15.3870530985,"10.23","2017-04-20T20:29:05Z"
"2729",-61.613244731,15.3870827705,"10.23","2017-04-20T20:29:15Z"
"2730",-61.6132749058,15.3871157113,"10.23","2017-04-20T20:29:25Z"
"2731",-61.6133078467,15.3871417791,"10.23","2017-04-20T20:29:35Z"
"2732",-61.6133508459,15.3871535975,"10.23","2017-04-20T20:29:45Z"
"2733",-61.6133842897,15.3871696908,"9.75","2017-04-20T20:29:55Z"
"2734",-61.6134230979,15.3871865384,"10.23","2017-04-20T20:30:05Z"
"2735",-61.6134566255,15.3872026317,"10.23","2017-04-20T20:30:15Z"
"2736",-61.6134961043,15.3872089181,"10.71","2017-04-20T20:30:25Z"
"2737",-61.6135262791,15.3872153722,"10.71","2017-04-20T20:30:35Z"
"2738",-61.6135569569,15.3872340638,"10.71","2017-04-20T20:30:45Z"
"2739",-61.6135939211,15.3872522525,"10.71","2017-04-20T20:30:55Z"
"2740",-61.6136276163,15.3872757219,"10.71","2017-04-20T20:31:05Z"
"2741",-61.61366852,15.3873007838,"11.19","2017-04-20T20:31:15Z"
"2742",-61.6137082502,15.3873103391,"11.19","2017-04-20T20:31:25Z"
"2743",-61.6137571167,15.3873316292,"11.19","2017-04-20T20:31:35Z"
"2744",-61.6137882136,15.3873132728,"11.67","2017-04-20T20:31:45Z"
"2745",-61.6137684323,15.3872583713,"11.67","2017-04-20T20:31:55Z"
"2746",-61.6137374192,15.3871862032,"11.19","2017-04-20T20:32:05Z"
"2747",-61.6137257684,15.3870940022,"11.67","2017-04-20T20:32:15Z"
"2748",-61.6136999521,15.3869648371,"11.67","2017-04-20T20:32:25Z"
"2749",-61.6136333998,15.3865998052,"12.15","2017-04-20T20:32:35Z"
"2750",-61.6136139538,15.3862426523,"13.12","2017-04-20T20:32:45Z"
"2751",-61.6135855392,15.3858453501,"14.08","2017-04-20T20:32:55Z"
"2752",-61.6135433782,15.3854446113,"14.08","2017-04-20T20:33:05Z"
"2753",-61.6134653427,15.3848939203,"14.56","2017-04-20T20:33:15Z"
"2754",-61.6134050768,15.3842273913,"14.56","2017-04-20T20:33:25Z"
"2755",-61.6134008858,15.3834962379,"14.56","2017-04-20T20:33:35Z"
"2756",-61.6134006344,15.3827104345,"14.56","2017-04-20T20:33:45Z"
"2757",-61.613448998,15.3819727432,"14.56","2017-04-20T20:33:55Z"
"2758",-61.6134655941,15.3814371396,"15.04","2017-04-20T20:34:05Z"
"2759",-61.6134889796,15.3811653983,"15.04","2017-04-20T20:34:15Z"
"2760",-61.6135019716,15.3809619695,"15.04","2017-04-20T20:34:25Z"
"2761",-61.613493925,15.3807822615,"15.52","2017-04-20T20:34:35Z"
"2762",-61.6134715453,15.3805929981,"15.52","2017-04-20T20:34:45Z"
"2763",-61.6134592239,15.3804743942,"16.00","2017-04-20T20:34:55Z"
"2764",-61.6134541947,15.3803601488,"16.48","2017-04-20T20:35:05Z"
"2765",-61.6134163924,15.3802500945,"16.96","2017-04-20T20:35:15Z"
"2766",-61.6133638378,15.3801534511,"17.44","2017-04-20T20:35:25Z"
"2767",-61.6133056674,15.3800554667,"17.92","2017-04-20T20:35:35Z"
"2768",-61.6132871434,15.3799455799,"17.44","2017-04-20T20:35:45Z"
"2769",-61.6132582258,15.3798396327,"17.92","2017-04-20T20:35:55Z"
"2770",-61.6132102814,15.3797335178,"17.92","2017-04-20T20:36:05Z"
"2771",-61.6131982114,15.3796258103,"18.88","2017-04-20T20:36:15Z"
"2772",-61.6131963674,15.3795267362,"17.92","2017-04-20T20:36:25Z"
"2773",-61.6131786816,15.379428165,"18.40","2017-04-20T20:36:35Z"
"2774",-61.613159487,15.3793370537,"18.40","2017-04-20T20:36:45Z"
"2775",-61.613095114,15.3792476188,"18.40","2017-04-20T20:36:55Z"
"2776",-61.6130330041,15.379141001,"18.88","2017-04-20T20:37:05Z"
"2777",-61.6129960399,15.3790086508,"18.88","2017-04-20T20:37:15Z"
"2778",-61.6129447427,15.3789177071,"19.36","2017-04-20T20:37:25Z"
"2779",-61.6128691379,15.378872361,"19.36","2017-04-20T20:37:35Z"
"2780",-61.612798227,15.3788846824,"19.36","2017-04-20T20:37:45Z"
"2781",-61.6127268132,15.3789155278,"19.36","2017-04-20T20:37:55Z"
"2782",-61.6126614343,15.3789716866,"19.36","2017-04-20T20:38:05Z"
"2783",-61.6125955526,15.3790526558,"19.36","2017-04-20T20:38:15Z"
"2784",-61.6125473566,15.3791571781,"19.36","2017-04-20T20:38:25Z"
"2785",-61.6125114821,15.3792814817,"19.36","2017-04-20T20:38:35Z"
"2786",-61.6125053633,15.3793926258,"19.84","2017-04-20T20:38:45Z"
"2787",-61.6125316825,15.3794657998,"20.32","2017-04-20T20:38:55Z"
"2788",-61.612570826,15.3795079608,"20.32","2017-04-20T20:39:05Z"
"2789",-61.6126056109,15.3795388062,"20.32","2017-04-20T20:39:15Z"
"2790",-61.6126381326,15.3795660473,"20.32","2017-04-20T20:39:25Z"
"2791",-61.6126740072,15.3795999102,"20.81","2017-04-20T20:39:35Z"
"2792",-61.6127098817,15.3796320129,"20.81","2017-04-20T20:39:45Z"
"2793",-61.6127393022,15.3796600923,"20.81","2017-04-20T20:39:55Z"
"2794",-61.6127668787,15.3796819691,"20.32","2017-04-20T20:40:05Z"
"2795",-61.6127899289,15.3797157481,"15.52","2017-04-20T20:40:15Z"
"2796",-61.612820439,15.3797444142,"7.35","2017-04-20T20:40:25Z"
"2797",-61.6128491051,15.3797576576,"5.42","2017-04-20T20:40:35Z"
"2798",-61.6128642764,15.3797669616,"6.39","2017-04-20T20:40:45Z"
"2799",-61.6128936131,15.3797762655,"6.87","2017-04-20T20:40:55Z"
"2800",-61.61291725,15.3797776066,"3.02","2017-04-20T20:41:05Z"
"2801",-61.6129509453,15.3797871619,"3.98","2017-04-20T20:41:15Z"
"2802",-61.6129792761,15.3798038419,"3.98","2017-04-20T20:41:25Z"
"2803",-61.6130072717,15.3798202705,"3.50","2017-04-20T20:41:35Z"
"2804",-61.6130393744,15.379852457,"2.54","2017-04-20T20:41:45Z"
"2805",-61.6130711418,15.3798791114,"-0.34","2017-04-20T20:41:55Z"
"2806",-61.6131080221,15.3799110465,"-0.82","2017-04-20T20:42:05Z"
"2807",-61.6131420527,15.3799434844,"-3.23","2017-04-20T20:42:15Z"
"2808",-61.6131816152,15.3799667861,"4.46","2017-04-20T20:42:25Z"
"2809",-61.6132075153,15.3799976315,"5.91","2017-04-20T20:42:35Z"
"2810",-61.6132320743,15.3800225258,"6.87","2017-04-20T20:42:45Z"
"2811",-61.6132619139,15.380052533,"6.87","2017-04-20T20:42:55Z"
"2812",-61.6132981237,15.3800855577,"6.87","2017-04-20T20:43:05Z"
"2813",-61.6133291367,15.3801791836,"6.87","2017-04-20T20:43:15Z"
"2814",-61.6132783424,15.3802636731,"6.39","2017-04-20T20:43:25Z"
"2815",-61.6131512728,15.3802320734,"6.87","2017-04-20T20:43:35Z"
"2816",-61.6129923519,15.3801713046,"6.87","2017-04-20T20:43:45Z"
"2817",-61.6127989814,15.3800968733,"6.87","2017-04-20T20:43:55Z"
"2818",-61.6125538107,15.3800091147,"6.87","2017-04-20T20:44:05Z"
"2819",-61.6122746933,15.3799095377,"6.87","2017-04-20T20:44:15Z"
"2820",-61.611986272,15.3797419835,"6.87","2017-04-20T20:44:25Z"
"2821",-61.611665329,15.3795868345,"5.91","2017-04-20T20:44:35Z"
"2822",-61.611323012,15.3794915322,"5.91","2017-04-20T20:44:45Z"
"2823",-61.6109750792,15.3793440945,"5.91","2017-04-20T20:44:55Z"
"2824",-61.6106312536,15.3792453557,"3.98","2017-04-20T20:45:05Z"
"2825",-61.6102886014,15.3791348822,"2.06","2017-04-20T20:45:15Z"
"2826",-61.6099377349,15.3790051304,"2.06","2017-04-20T20:45:25Z"
"2827",-61.6095957533,15.3788906336,"2.06","2017-04-20T20:45:35Z"
"2828",-61.6092550289,15.3787295334,"2.54","2017-04-20T20:45:45Z"
"2829",-61.6089577228,15.378550915,"2.54","2017-04-20T20:45:55Z"
"2830",-61.6086438205,15.378377242,"3.02","2017-04-20T20:46:05Z"
"2831",-61.6083331034,15.3781935945,"3.02","2017-04-20T20:46:15Z"
"2832",-61.6080360487,15.3780143894,"3.02","2017-04-20T20:46:25Z"
"2833",-61.6078995913,15.3778970428,"3.50","2017-04-20T20:46:35Z"
"2834",-61.6078456957,15.3778383695,"3.50","2017-04-20T20:46:45Z"
"2835",-61.6078124195,15.3777574003,"3.02","2017-04-20T20:46:55Z"
"2836",-61.6077805683,15.377662098,"3.02","2017-04-20T20:47:05Z"
"2837",-61.6077357251,15.3775888402,"3.50","2017-04-20T20:47:15Z"
"2838",-61.6077044606,15.3775178455,"3.50","2017-04-20T20:47:25Z"
"2839",-61.6076889541,15.377478702,"3.50","2017-04-20T20:47:35Z"
"2840",-61.6076902952,15.3774611,"3.50","2017-04-20T20:47:45Z"
"2841",-61.6076841764,15.3774104733,"3.02","2017-04-20T20:47:55Z"
"2842",-61.6076310351,15.3772965632,"3.02","2017-04-20T20:48:05Z"
"2843",-61.6076339688,15.3771516401,"3.02","2017-04-20T20:48:15Z"
"2844",-61.6076225694,15.3769972455,"3.02","2017-04-20T20:48:25Z"
"2845",-61.6076024529,15.3768528253,"3.02","2017-04-20T20:48:35Z"
"2846",-61.6075700987,15.3767006099,"2.54","2017-04-20T20:48:45Z"
"2847",-61.6075544246,15.3765403479,"3.02","2017-04-20T20:48:55Z"
"2848",-61.6075489763,15.376378661,"3.02","2017-04-20T20:49:05Z"
"2849",-61.6074869502,15.3762310557,"2.54","2017-04-20T20:49:15Z"
"2850",-61.6073799133,15.3761603963,"2.54","2017-04-20T20:49:25Z"
"2851",-61.6072599683,15.3761125356,"2.54","2017-04-20T20:49:35Z"
"2852",-61.6071357485,15.3760548681,"2.54","2017-04-20T20:49:45Z"
"2853",-61.6069976147,15.3759878129,"0.14","2017-04-20T20:49:55Z"
"2854",-61.6068736464,15.3758976236,"3.98","2017-04-20T20:50:05Z"
"2855",-61.6067673638,15.3758109547,"3.98","2017-04-20T20:50:15Z"
"2856",-61.6066390369,15.3757646866,"3.50","2017-04-20T20:50:25Z"
"2857",-61.6064796969,15.3757337574,"3.50","2017-04-20T20:50:35Z"
"2858",-61.6063455865,15.3757081088,"2.06","2017-04-20T20:50:45Z"
"2859",-61.6062376276,15.3756326716,"4.94","2017-04-20T20:50:55Z"
"2860",-61.6061440855,15.375545416,"5.42","2017-04-20T20:51:05Z"
"2861",-61.6060316004,15.3754945379,"5.91","2017-04-20T20:51:15Z"
"2862",-61.6058898624,15.3754659556,"6.87","2017-04-20T20:51:25Z"
"2863",-61.6057587694,15.3754270636,"6.39","2017-04-20T20:51:35Z"
"2864",-61.6056462843,15.375360176,"6.39","2017-04-20T20:51:45Z"
"2865",-61.6055174544,15.375293456,"6.39","2017-04-20T20:51:55Z"
"2866",-61.6053061467,15.3751871735,"5.91","2017-04-20T20:52:05Z"
"2867",-61.605075812,15.37511006,"5.91","2017-04-20T20:52:15Z"
"2868",-61.6048458125,15.3750696592,"5.42","2017-04-20T20:52:25Z"
"2869",-61.6046007257,15.3750334494,"4.94","2017-04-20T20:52:35Z"
"2870",-61.6042375378,15.374895148,"4.46","2017-04-20T20:52:45Z"
"2871",-61.6038065404,15.3747199662,"4.46","2017-04-20T20:52:55Z"
"2872",-61.6033294424,15.3745467961,"3.98","2017-04-20T20:53:05Z"
"2873",-61.6028607264,15.3743679263,"3.50","2017-04-20T20:53:15Z"
"2874",-61.6024050862,15.3742281999,"3.02","2017-04-20T20:53:25Z"
"2875",-61.601990601,15.3741183132,"2.54","2017-04-20T20:53:35Z"
"2876",-61.6015511379,15.3740213346,"2.06","2017-04-20T20:53:45Z"
"2877",-61.6009829286,15.3738491703,"2.06","2017-04-20T20:53:55Z"
"2878",-61.6003356781,15.3736664448,"1.58","2017-04-20T20:54:05Z"
"2879",-61.5996758547,15.373462094,"1.10","2017-04-20T20:54:15Z"
"2880",-61.5989878681,15.3732044343,"0.62","2017-04-20T20:54:25Z"
"2881",-61.5983284637,15.3729389794,"1.10","2017-04-20T20:54:35Z"
"2882",-61.5976717416,15.3727570921,"1.10","2017-04-20T20:54:45Z"
"2883",-61.5969534125,15.3725217283,"0.14","2017-04-20T20:54:55Z"
"2884",-61.5962308086,15.3722825926,"0.14","2017-04-20T20:55:05Z"
"2885",-61.5954933688,15.3720515873,"0.14","2017-04-20T20:55:15Z"
"2886",-61.5947933961,15.3718293831,"0.62","2017-04-20T20:55:25Z"
"2887",-61.5940640029,15.3716117889,"0.14","2017-04-20T20:55:35Z"
"2888",-61.5932773612,15.3714537062,"0.14","2017-04-20T20:55:45Z"
"2889",-61.5926928911,15.3711984772,"0.14","2017-04-20T20:55:55Z"
"2890",-61.5923297871,15.3710249718,"0.14","2017-04-20T20:56:05Z"
"2891",-61.5920468979,15.3708800487,"0.14","2017-04-20T20:56:15Z"
"2892",-61.5917433891,15.3708060365,"-0.82","2017-04-20T20:56:25Z"
"2893",-61.591479443,15.3707248159,"-0.82","2017-04-20T20:56:35Z"
"2894",-61.5912406426,15.3706378955,"-1.30","2017-04-20T20:56:45Z"
"2895",-61.5909706615,15.3705572616,"-1.30","2017-04-20T20:56:55Z"
"2896",-61.5907097328,15.3704792261,"-1.30","2017-04-20T20:57:05Z"
"2897",-61.5905511472,15.3704399988,"-1.30","2017-04-20T20:57:15Z"
"2898",-61.5904237423,15.3704050463,"-1.79","2017-04-20T20:57:25Z"
"2899",-61.5903308708,15.3703998495,"-2.27","2017-04-20T20:57:35Z"
"2900",-61.5902177151,15.3703925572,"-2.27","2017-04-20T20:57:45Z"
"2901",-61.5901105944,15.3703619633,"0.14","2017-04-20T20:57:55Z"
"2902",-61.5899924096,15.3703335486,"4.46","2017-04-20T20:58:05Z"
"2903",-61.5899230074,15.370321814,"6.39","2017-04-20T20:58:15Z"
"2904",-61.5899070818,15.3703147732,"7.35","2017-04-20T20:58:25Z"
"2905",-61.5899112727,15.3703161981,"8.31","2017-04-20T20:58:35Z"
"2906",-61.5899314731,15.3703143541,"8.31","2017-04-20T20:58:45Z"
"2907",-61.5899665933,15.3703187965,"8.79","2017-04-20T20:58:55Z"
"2908",-61.5899840277,15.3703001887,"8.79","2017-04-20T20:59:05Z"
"2909",-61.5899815969,15.3702778928,"8.79","2017-04-20T20:59:15Z"
"2910",-61.5899476502,15.3702628892,"8.31","2017-04-20T20:59:25Z"
"2911",-61.5899279527,15.3702456225,"8.31","2017-04-20T20:59:35Z"
"2912",-61.5898981132,15.3702137712,"8.31","2017-04-20T20:59:45Z"
"2913",-61.5898568742,15.3702078201,"8.31","2017-04-20T20:59:55Z"
"2914",-61.5897992067,15.3702091612,"8.79","2017-04-20T21:00:05Z"
"2915",-61.5897460654,15.3701504879,"8.79","2017-04-20T21:00:15Z"
"2916",-61.5896905772,15.3700813372,"8.79","2017-04-20T21:00:25Z"
"2917",-61.5896037407,15.3700389247,"8.79","2017-04-20T21:00:35Z"
"2918",-61.5895008948,15.370004978,"8.79","2017-04-20T21:00:45Z"
"2919",-61.5894171596,15.369977653,"7.83","2017-04-20T21:00:55Z"
"2920",-61.5893744119,15.3699519206,"8.79","2017-04-20T21:01:05Z"
"2921",-61.5893724002,15.3699333128,"8.79","2017-04-20T21:01:15Z"
"2922",-61.5893875714,15.3699254338,"8.79","2017-04-20T21:01:25Z"
"2923",-61.5894092806,15.3699304629,"8.79","2017-04-20T21:01:35Z"
"2924",-61.5894436464,15.3699379228,"8.79","2017-04-20T21:01:45Z"
"2925",-61.5894651879,15.3699279483,"8.79","2017-04-20T21:01:55Z"
"2926",-61.5894704685,15.3698964324,"8.79","2017-04-20T21:02:05Z"
"2927",-61.5894745756,15.3698823508,"8.79","2017-04-20T21:02:15Z"
"2928",-61.5894954465,15.3698757291,"8.79","2017-04-20T21:02:25Z"
"2929",-61.5895284712,15.3698874637,"8.79","2017-04-20T21:02:35Z"
"2930",-61.5895603225,15.3699034732,"8.79","2017-04-20T21:02:45Z"
"2931",-61.5896035731,15.369927194,"8.79","2017-04-20T21:02:55Z"
"2932",-61.5896331612,15.3699381743,"8.79","2017-04-20T21:03:05Z"
"2933",-61.5896704607,15.3699116036,"9.27","2017-04-20T21:03:15Z"
"2934",-61.5896548703,15.3698323108,"8.79","2017-04-20T21:03:25Z"
"2935",-61.5896282159,15.3697859589,"9.27","2017-04-20T21:03:35Z"
"2936",-61.5896034054,15.369756287,"8.79","2017-04-20T21:03:45Z"
"2937",-61.5895713028,15.3697169758,"8.79","2017-04-20T21:03:55Z"
"2938",-61.5895514376,15.3696825262,"8.79","2017-04-20T21:04:05Z"
"2939",-61.5895254537,15.3696565423,"9.27","2017-04-20T21:04:15Z"
"2940",-61.5894796886,15.369635839,"8.79","2017-04-20T21:04:25Z"
"2941",-61.5894091967,15.3695790935,"8.79","2017-04-20T21:04:35Z"
"2942",-61.5893455781,15.3695392795,"9.27","2017-04-20T21:04:45Z"
"2943",-61.589326635,15.3695206717,"8.79","2017-04-20T21:04:55Z"
"2944",-61.5893268026,15.3695065901,"8.79","2017-04-20T21:05:05Z"
"2945",-61.5893366095,15.3695055842,"8.79","2017-04-20T21:05:15Z"
"2946",-61.5893703885,15.3695133794,"8.79","2017-04-20T21:05:25Z"
"2947",-61.589397965,15.3694596514,"8.79","2017-04-20T21:05:35Z"
"2948",-61.589392852,15.3693641815,"8.79","2017-04-20T21:05:45Z"
"2949",-61.5893601626,15.3692915104,"8.79","2017-04-20T21:05:55Z"
"2950",-61.5893557202,15.3692642692,"8.79","2017-04-20T21:06:05Z"
"2951",-61.5893693827,15.3692581505,"8.79","2017-04-20T21:06:15Z"
"2952",-61.5894005634,15.3692610003,"8.79","2017-04-20T21:06:25Z"
"2953",-61.5894361865,15.3692563903,"8.31","2017-04-20T21:06:35Z"
"2954",-61.589435935,15.3692159057,"8.31","2017-04-20T21:06:45Z"
"2955",-61.5893713944,15.3691713978,"8.31","2017-04-20T21:06:55Z"
"2956",-61.5892500244,15.3691400494,"8.31","2017-04-20T21:07:05Z"
"2957",-61.5890979767,15.3690640256,"8.31","2017-04-20T21:07:15Z"
"2958",-61.5889207833,15.368919773,"8.31","2017-04-20T21:07:25Z"
"2959",-61.5886962321,15.3687789571,"8.31","2017-04-20T21:07:35Z"
"2960",-61.5884871036,15.3686147556,"8.31","2017-04-20T21:07:45Z"
"2961",-61.5882923082,15.3684553318,"8.31","2017-04-20T21:07:55Z"
"2962",-61.5881234128,15.3682870232,"8.79","2017-04-20T21:08:05Z"
"2963",-61.5879150387,15.368142603,"8.79","2017-04-20T21:08:15Z"
"2964",-61.5876881406,15.3680110909,"8.31","2017-04-20T21:08:25Z"
"2965",-61.5874796826,15.3678763099,"8.31","2017-04-20T21:08:35Z"
"2966",-61.5872754157,15.367747061,"8.31","2017-04-20T21:08:45Z"
"2967",-61.5870768484,15.367627535,"8.31","2017-04-20T21:08:55Z"
"2968",-61.5868915245,15.3674756549,"8.31","2017-04-20T21:09:05Z"
"2969",-61.586705111,15.3673228528,"8.31","2017-04-20T21:09:15Z"
"2970",-61.5865171887,15.3671399597,"8.31","2017-04-20T21:09:25Z"
"2971",-61.5863502212,15.3669409733,"8.31","2017-04-20T21:09:35Z"
"2972",-61.5862474591,15.3667861596,"8.31","2017-04-20T21:09:45Z"
"2973",-61.5861246642,15.3666169289,"8.31","2017-04-20T21:09:55Z"
"2974",-61.5859783161,15.3664551582,"8.31","2017-04-20T21:10:05Z"
"2975",-61.5858290344,15.3663142584,"8.31","2017-04-20T21:10:15Z"
"2976",-61.5857103467,15.3662160225,"8.31","2017-04-20T21:10:25Z"
"2977",-61.585636586,15.366102783,"8.31","2017-04-20T21:10:35Z"
"2978",-61.5855620708,15.3660231549,"7.83","2017-04-20T21:10:45Z"
"2979",-61.5854497533,15.3659611288,"7.83","2017-04-20T21:10:55Z"
"2980",-61.585346153,15.3658960015,"7.83","2017-04-20T21:11:05Z"
"2981",-61.5852318238,15.3658239171,"7.83","2017-04-20T21:11:15Z"
"2982",-61.5851239488,15.3657537606,"7.83","2017-04-20T21:11:25Z"
"2983",-61.5850657783,15.3657216579,"7.83","2017-04-20T21:11:35Z"
"2984",-61.5850309934,15.3656990267,"7.83","2017-04-20T21:11:45Z"
"2985",-61.585028898,15.3656783234,"7.83","2017-04-20T21:11:55Z"
"2986",-61.5850503556,15.3656679299,"7.83","2017-04-20T21:12:05Z"
"2987",-61.5850706398,15.3656411916,"7.83","2017-04-20T21:12:15Z"
"2988",-61.5850612521,15.3655973542,"7.83","2017-04-20T21:12:25Z"
"2989",-61.5850503556,15.3655538522,"7.83","2017-04-20T21:12:35Z"
"2990",-61.5850226115,15.3655059077,"7.83","2017-04-20T21:12:45Z"
"2991",-61.5850038361,15.3654541075,"7.83","2017-04-20T21:12:55Z"
"2992",-61.584980702,15.3654212505,"7.35","2017-04-20T21:13:05Z"
"2993",-61.5849608369,15.3653970268,"7.35","2017-04-20T21:13:15Z"
"2994",-61.5849683806,15.3653809335,"7.83","2017-04-20T21:13:25Z"
"2995",-61.5849941131,15.3653698694,"7.83","2017-04-20T21:13:35Z"
"2996",-61.5849844739,15.3652951866,"7.83","2017-04-20T21:13:45Z"
"2997",-61.5849758405,15.3651956934,"7.35","2017-04-20T21:13:55Z"
"2998",-61.5849325899,15.3650946915,"7.83","2017-04-20T21:14:05Z"
"2999",-61.5848877467,15.3650057595,"7.83","2017-04-20T21:14:15Z"
"3000",-61.5848804545,15.3649589885,"7.83","2017-04-20T21:14:25Z"
"3001",-61.5848924406,15.3649309091,"7.83","2017-04-20T21:14:35Z"
"3002",-61.5848859027,15.3648742475,"7.83","2017-04-20T21:14:45Z"
"3003",-61.5848405566,15.3647914343,"7.83","2017-04-20T21:14:55Z"
"3004",-61.5847675502,15.3647511173,"7.83","2017-04-20T21:15:05Z"
"3005",-61.5846910235,15.3647321742,"7.35","2017-04-20T21:15:15Z"
"3006",-61.5846253093,15.3646922763,"7.35","2017-04-20T21:15:25Z"
